image_relative_path,severity_label,source_domain,municipality,province,barangay,latitude,longitude,incident_type,description,weather,review_status
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0074.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0075.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0076.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0077.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0078.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0079.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0080.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0081.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0082.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0083.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0084.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0085.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0086.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0087.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0088.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0089.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0090.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0091.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0092.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0093.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0094.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0095.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0096.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0097.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0098.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0099.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0100.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0101.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0102.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0103.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0104.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0105.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0106.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0107.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0108.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0109.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0110.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0111.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0112.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0113.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0114.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0115.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0116.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0117.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0118.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0119.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0120.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0121.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0122.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0123.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0124.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0125.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0126.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0127.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0128.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0129.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0130.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0131.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0132.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
